,Year,Title,0,1,2,3,4,5,6,7
9642,77,9475,18,18,1,13,1,13,13,7
9643,77,6888,15,15,15,15,15,15,15,15
9644,113,8257,11,15,11,15,11,11,15,11
9645,81,4413,15,15,15,15,15,15,15,15
9646,77,5537,15,15,19,15,15,19,1,1
9647,77,3312,5,5,5,5,5,5,5,5
9648,38,7939,15,1,15,1,15,15,1,15
9649,77,848,18,15,15,15,15,15,6,15
9650,77,5495,6,15,18,15,11,6,6,18
9651,77,7743,5,5,1,1,1,5,1,1
9652,77,7762,15,15,15,15,15,15,15,15
9653,93,7820,16,1,16,1,1,16,15,15
9654,84,10013,15,15,15,15,15,15,15,16
9655,77,7899,1,1,1,1,1,1,1,1
9656,77,4767,15,8,8,8,8,8,8,8
9657,77,10280,18,18,6,18,18,18,18,6
9658,77,1708,13,13,7,13,1,18,13,7
9659,77,5289,1,1,10,1,1,10,1,1
9660,77,5707,15,8,10,8,15,8,8,10
9661,77,3772,19,8,19,19,19,19,19,8
9662,77,6713,1,1,1,1,1,1,1,1
9663,77,8114,6,13,13,6,13,13,13,13
9664,77,2436,15,15,1,15,1,15,1,15
9665,22,6146,12,12,15,10,15,12,12,10
9666,93,901,15,15,15,15,1,1,15,15
9667,77,3648,19,15,8,19,15,15,8,19
9668,77,8211,8,1,8,8,1,1,8,1
9669,77,2271,15,15,15,6,15,6,6,8
9670,77,9685,15,15,15,15,15,15,15,15
9671,77,9395,15,15,15,15,15,15,15,15
9672,80,3999,11,15,15,11,15,11,11,11
9673,93,941,1,19,1,8,8,8,8,6
9674,77,4230,15,15,1,1,15,15,15,1
9675,77,3124,16,16,15,16,16,16,15,15
9676,77,307,5,5,5,5,5,5,5,5
9677,77,601,15,6,15,6,15,6,15,15
9678,77,7472,8,15,8,15,15,8,15,8
9679,77,3919,5,5,5,5,5,5,5,5
9680,77,4514,15,16,16,15,15,15,16,15
9681,77,5279,18,18,2,8,2,18,6,8
9682,77,9421,15,14,8,8,14,14,15,14
9683,77,5002,15,11,15,15,15,11,15,15
9684,77,7805,15,13,15,15,15,13,13,15
9685,77,8176,10,10,15,10,15,15,10,10
9686,93,3244,8,12,12,8,8,12,12,12
9687,77,4607,19,10,10,19,10,19,10,8
9688,77,6292,15,8,15,15,15,15,8,8
9689,77,1991,10,15,10,15,15,10,10,14
9690,105,3059,15,15,1,15,15,15,15,15
9691,70,6160,8,8,8,8,15,8,15,8
9692,77,7463,2,8,18,15,18,16,18,15
9693,77,407,1,1,1,7,7,7,7,7
9694,77,4604,15,8,15,15,8,8,10,10
9695,42,8580,15,8,8,18,18,16,8,15
9696,77,393,1,1,1,1,1,1,1,1
9697,52,8883,15,15,15,15,15,15,15,15
9698,31,6098,2,1,2,2,2,1,1,2
9699,77,5192,16,1,1,16,16,16,16,16
9700,77,2482,5,5,5,5,5,5,5,5
9701,65,7693,16,16,1,16,16,16,1,1
9702,77,7847,8,2,2,8,8,2,8,8
9703,77,1761,1,1,1,1,1,1,1,1
9704,93,1325,1,1,1,1,1,5,5,1
9705,93,7746,15,15,5,11,15,5,5,11
9706,77,10317,18,6,6,18,18,18,6,6
9707,77,2573,18,13,13,18,18,1,13,13
9708,77,1078,1,1,1,1,1,1,1,1
9709,77,10104,8,8,8,2,16,2,16,6
9710,77,9697,15,15,15,15,15,15,15,15
9711,77,6067,1,1,1,1,1,1,1,1
9712,77,6325,1,15,1,15,1,15,1,15
9713,77,1715,1,1,1,16,1,1,16,1
9714,77,3612,15,15,15,15,15,15,15,15
9715,77,4039,10,6,6,10,15,10,15,10
9716,77,1419,15,15,15,15,15,15,15,15
9717,90,1633,12,12,15,12,12,12,15,12
9718,77,3621,18,17,17,18,18,1,18,18
9719,77,3778,18,6,1,18,1,1,18,6
9720,77,3200,15,15,15,15,15,15,15,15
9721,77,2045,1,1,1,1,1,1,1,1
9722,77,10193,18,19,15,14,15,14,19,15
9723,77,5163,11,18,18,10,11,10,15,10
9724,103,9647,19,19,15,15,15,19,15,19
9725,77,7113,13,13,1,1,13,1,1,1
9726,77,9253,15,15,15,15,15,15,15,15
9727,77,947,4,4,4,1,1,1,13,1
9728,77,8231,6,4,6,4,4,6,18,4
9729,77,6896,6,15,6,6,6,15,6,6
9730,77,7989,15,16,15,16,4,16,4,4
9731,100,5896,15,15,11,6,6,6,6,6
9732,77,5445,15,15,15,15,16,15,16,16
9733,77,10209,15,15,15,15,15,15,15,15
9734,94,3961,15,7,18,7,15,15,15,18
9735,77,6956,15,8,15,15,8,8,15,8
9736,77,3673,17,17,17,17,17,15,15,15
9737,77,5586,8,8,8,8,8,15,17,15
9738,26,493,15,15,15,15,15,15,15,15
9739,77,400,15,15,12,12,12,12,19,8
9740,77,6940,1,15,1,1,1,1,1,15
9741,77,5760,15,15,15,15,15,15,15,15
9742,77,5058,18,6,6,6,18,18,18,6
9743,77,7759,15,15,18,16,15,6,18,18
9744,77,4490,15,15,1,15,15,1,14,1
9745,77,2721,8,8,14,14,15,8,8,15
9746,93,8993,4,4,4,15,4,15,4,15
9747,77,5315,11,15,15,11,11,15,15,15
9748,77,4169,6,8,6,6,19,19,6,6
9749,26,9952,7,13,13,7,13,1,13,7
9750,26,7180,6,15,15,11,15,11,6,15
9751,26,8868,6,10,1,10,10,10,6,10
9752,26,2041,15,15,17,15,15,15,17,15
9753,77,4028,15,15,15,15,15,15,15,15
9754,26,4599,13,4,13,6,13,6,6,13
9755,77,4805,16,1,1,1,1,1,1,16
9756,50,5529,1,1,16,16,1,16,1,16
9757,105,403,15,16,16,15,15,16,16,15
9758,77,4006,15,15,15,15,15,15,15,15
9759,77,4640,15,16,16,16,15,15,16,16
9760,93,4077,10,16,15,10,16,15,16,10
9761,41,9328,1,1,1,1,1,1,1,1
9762,76,3870,1,1,1,1,1,1,1,1
9763,26,2562,8,19,19,19,8,8,19,19
9764,26,7280,10,10,10,15,10,10,10,10
9765,26,8105,6,6,6,6,19,8,8,8
9766,77,8541,14,15,15,8,14,14,8,14
9767,61,3219,15,15,15,15,15,15,15,15
9768,77,6050,15,15,15,15,15,15,15,15
9769,93,1607,1,15,1,1,1,1,1,1
9770,42,6167,15,1,1,15,1,15,1,1
9771,26,1286,4,18,4,4,18,13,18,13
9772,91,1804,4,15,15,15,4,4,4,15
9773,93,4974,5,5,5,5,5,5,5,5
9774,26,2314,1,15,15,1,15,1,16,15
9775,77,2106,15,1,16,15,16,16,1,16
9776,77,9992,10,6,15,8,6,6,15,6
9777,26,260,4,16,15,15,15,19,15,15
9778,26,9481,1,1,1,1,18,1,18,18
9779,26,10257,19,8,19,15,15,19,19,19
9780,26,7414,16,16,1,15,15,16,16,16
9781,26,7816,19,15,15,15,19,8,15,15
9782,26,7130,16,1,1,1,1,1,16,1
9783,77,8058,1,15,1,15,1,15,1,1
9784,77,10320,5,5,5,5,5,5,5,5
9785,77,10309,15,15,10,10,15,8,15,8
9786,26,1903,4,13,13,13,4,13,4,7
9787,82,2233,15,15,15,15,16,16,15,15
9788,77,2131,16,16,16,16,16,16,16,16
9789,26,8390,15,15,15,15,15,15,15,15
9790,27,2845,10,15,15,10,10,1,15,1
9791,86,2818,1,1,1,1,1,1,1,1
9792,77,9760,15,11,11,11,15,6,11,11
9793,64,10006,2,19,8,2,8,15,2,19
9794,77,1993,14,8,8,8,15,14,14,15
9795,26,7005,8,4,8,6,4,6,4,6
9796,26,2455,8,15,8,8,15,8,8,8
9797,26,7073,1,16,16,16,16,16,1,1
9798,26,8975,16,16,16,1,16,1,1,1
9799,26,9753,15,8,14,8,8,14,8,8
9800,26,4714,1,1,1,1,1,1,1,1
9801,77,3937,15,15,15,16,16,16,16,16
9802,77,8808,16,1,1,1,16,15,1,1
9803,77,8446,5,5,5,5,5,5,5,5
9804,77,9037,12,15,12,12,12,15,12,12
9805,42,9854,1,6,6,1,6,6,6,1
9806,26,827,10,1,6,6,6,1,6,10
9807,101,3270,18,18,18,6,6,6,18,6
9808,77,6190,15,10,10,8,15,15,15,10
9809,77,968,18,16,16,15,15,18,18,16
9810,39,2175,17,17,17,17,17,17,17,17
9811,26,7179,8,2,8,8,2,6,2,2
9812,77,6255,15,15,15,15,15,15,15,15
9813,77,3445,15,15,15,15,15,16,15,15
9814,93,3317,1,19,19,19,19,1,1,1
9815,26,7550,8,10,10,10,10,10,10,10
9816,51,2780,2,2,2,2,2,2,2,2
9817,26,7678,18,18,1,1,1,18,18,1
9818,97,2337,9,9,9,9,9,9,9,9
9819,77,9154,15,15,15,15,15,15,15,15
9820,26,5945,4,4,4,6,11,4,11,11
9821,77,10158,19,19,19,19,19,19,19,19
9822,76,6085,15,15,15,15,15,15,15,15
9823,77,8108,16,16,16,15,15,16,16,16
9824,26,6993,15,18,18,13,15,18,4,13
9825,77,3655,1,16,1,16,16,16,16,1
9826,77,9791,8,1,2,15,4,18,6,19
9827,26,5812,15,16,15,15,15,16,16,15
9828,82,687,15,15,15,15,15,15,15,15
9829,77,7221,15,15,16,15,15,16,16,15
9830,26,1047,15,1,1,16,1,16,16,15
9831,43,6102,15,16,16,10,16,10,16,16
9832,26,7193,8,8,15,8,8,8,15,15
9833,26,4241,19,19,14,8,8,8,8,14
9834,26,5486,15,15,15,15,15,15,15,15
9835,26,2273,15,15,15,15,15,15,15,15
9836,26,8914,6,8,15,8,6,6,6,8
9837,26,3058,19,19,19,19,19,19,19,19
9838,26,9580,13,6,1,7,13,13,13,18
9839,93,8585,15,15,15,15,15,15,15,15
9840,77,3651,8,8,8,14,15,10,8,15
9841,93,4545,11,11,15,15,15,11,15,15
9842,77,9733,16,15,1,16,15,16,1,1
9843,77,5539,11,15,11,11,11,15,15,11
9844,24,5986,15,15,15,15,15,15,15,15
9845,77,2199,1,16,1,16,16,18,1,1
9846,26,10458,15,10,15,15,10,8,10,10
9847,26,8856,1,6,6,1,1,1,6,1
9848,26,9005,1,1,1,1,1,1,1,1
9849,26,7236,8,6,8,10,10,19,8,19
9850,26,5378,8,19,19,8,19,8,8,8
9851,26,8383,6,1,1,6,6,1,1,1
9852,26,7728,18,13,2,1,6,6,6,7
9853,77,3750,11,18,9,18,15,9,15,18
9854,26,437,8,18,8,15,2,2,2,15
9855,80,7084,1,1,16,1,15,1,1,16
9856,77,9495,17,17,17,15,17,15,15,15
9857,26,1921,10,10,15,10,10,15,15,15
9858,68,3666,15,11,15,15,15,11,15,11
9859,42,5791,7,4,7,4,1,17,17,1
9860,77,9470,15,15,15,15,15,15,15,15
9861,26,7105,15,15,15,15,15,15,15,8
9862,26,6300,8,8,15,8,8,15,15,8
9863,26,312,15,15,11,15,6,8,6,11
9864,26,3052,7,1,1,1,1,7,1,7
9865,77,923,1,16,16,1,16,1,1,16
9866,77,8636,16,16,15,16,15,16,15,16
9867,26,10177,15,15,15,17,17,17,15,17
9868,77,3406,10,8,8,15,15,15,15,10
9869,26,6698,8,10,8,8,10,14,8,10
9870,77,9447,1,10,1,1,10,8,1,1
9871,26,5161,8,8,19,19,19,19,8,19
9872,31,6158,19,15,15,15,15,15,19,15
9873,26,4122,15,15,15,1,16,15,1,16
9874,26,10198,1,1,1,1,1,1,1,1
9875,26,725,4,14,4,8,15,8,8,14
9876,26,2883,1,1,1,1,1,1,1,1
9877,26,6150,8,8,6,6,6,8,6,8
9878,26,9429,2,8,18,8,8,18,2,2
9879,26,8239,15,1,1,15,1,15,1,15
9880,92,3440,5,5,5,5,5,5,5,5
9881,26,273,15,15,15,1,15,16,15,1
9882,77,4231,15,15,15,1,15,1,1,1
9883,26,9352,1,16,1,1,1,16,1,1
9884,77,3405,14,7,2,7,7,14,7,2
9885,77,10443,15,15,15,15,15,15,15,15
9886,77,10003,19,8,8,6,6,4,19,4
9887,77,2680,15,15,15,15,15,15,15,15
9888,77,10397,15,15,16,15,15,15,15,16
9889,26,1101,16,16,15,1,16,15,15,15
9890,26,8457,15,15,1,17,15,15,17,17
9891,26,334,8,11,11,2,19,11,8,2
9892,26,2923,1,16,1,1,16,16,15,1
9893,26,6995,1,18,1,6,6,1,6,1
9894,30,9546,15,15,15,15,15,15,15,15
9895,26,7767,1,1,18,18,7,4,4,13
9896,77,1444,15,15,16,16,15,15,15,15
9897,26,612,18,1,4,1,18,6,1,6
9898,26,6062,8,19,15,15,15,8,15,8
9899,26,4844,8,10,8,15,8,15,8,15
9900,26,7017,8,8,19,8,19,8,19,6
9901,26,2351,15,15,15,15,15,15,15,15
9902,77,3566,6,8,8,8,8,6,6,6
9903,77,9497,15,1,1,1,15,1,4,15
9904,26,1268,1,1,1,1,1,1,1,1
9905,53,6798,10,8,8,10,8,8,15,15
9906,77,1265,16,1,1,15,1,1,1,16
9907,26,192,8,10,10,10,1,1,10,10
9908,77,9469,19,19,19,19,19,19,19,19
9909,77,8484,11,15,15,11,15,15,11,11
9910,77,8334,18,15,1,18,11,1,15,15
9911,28,348,1,1,16,16,1,1,16,1
9912,26,1781,19,19,8,19,10,19,19,8
9913,26,1225,15,10,15,15,15,10,10,15
9914,46,4930,4,4,19,1,1,19,1,19
9915,26,7033,13,6,7,1,18,7,6,1
9916,26,9951,18,2,4,18,4,4,6,6
9917,26,9088,8,10,8,18,10,8,18,8
9918,26,984,19,19,19,8,19,19,1,8
9919,93,6591,1,1,1,1,1,1,1,1
9920,26,501,1,6,10,19,10,8,10,1
9921,77,8406,15,15,15,6,15,11,18,11
9922,77,2298,1,1,1,15,15,1,15,1
9923,77,2629,1,1,1,1,1,1,1,1
9924,50,10126,14,8,11,10,14,14,15,15
9925,77,6657,14,14,2,14,8,19,2,2
9926,26,6945,16,1,16,16,1,16,16,16
9927,50,10087,5,15,15,5,5,15,5,5
9928,35,5908,16,16,16,16,15,16,16,16
9929,81,3314,5,5,5,5,5,5,5,5
9930,37,9413,4,4,18,18,4,18,4,15
9931,26,8305,5,5,5,5,5,5,5,5
9932,26,679,8,15,8,8,15,15,15,15
9933,26,9104,19,15,19,8,19,15,15,19
9934,26,6434,15,15,1,15,1,15,1,15
9935,26,6694,6,8,18,8,18,6,6,18
9936,26,6518,1,16,16,16,1,16,1,16
9937,26,7045,15,15,15,15,15,15,15,15
9938,26,9431,4,1,1,1,1,1,1,1
9939,26,9517,2,8,2,2,18,18,8,18
9940,26,8079,8,8,8,8,8,8,8,8
9941,26,5102,15,18,18,4,18,15,18,15
9942,26,3328,1,1,1,1,1,1,1,1
9943,26,4540,18,18,6,15,6,16,11,15
9944,77,5113,1,1,15,1,1,1,1,15
9945,77,9532,8,8,15,8,15,8,15,15
9946,77,5106,16,16,16,15,15,15,1,16
9947,26,2871,11,17,17,17,16,16,11,17
9948,26,8317,15,1,15,1,1,15,15,16
9949,77,3753,4,18,4,14,4,4,18,18
9950,31,2943,6,1,1,1,6,1,1,1
9951,26,9332,6,1,16,1,16,6,1,16
9952,26,3023,16,18,4,18,18,16,16,18
9953,26,5520,1,1,1,1,1,1,1,1
9954,26,2321,8,19,19,8,8,8,8,19
9955,26,6044,7,7,1,7,7,7,7,7
9956,26,8115,15,15,8,8,15,10,10,15
9957,26,10323,15,15,15,1,16,16,16,16
9958,26,4770,4,4,1,6,13,2,4,4
9959,26,128,15,15,1,1,15,15,15,15
9960,26,3641,15,15,15,15,15,15,15,15
9961,26,9714,18,6,8,6,18,14,14,18
9962,26,3545,1,1,1,1,1,1,1,1
9963,61,2504,15,15,15,15,15,15,15,15
9964,77,9056,1,1,1,1,1,1,1,1
9965,26,6214,10,10,10,1,10,8,8,1
9966,26,4050,15,10,14,10,14,10,8,15
9967,81,5013,5,5,5,5,5,5,5,5
9968,26,5875,1,1,1,1,1,1,1,1
9969,26,3327,5,5,5,5,5,5,5,5
9970,26,8704,15,8,15,15,15,8,15,15
9971,26,9499,15,15,15,15,15,15,15,15
9972,26,3914,15,15,15,15,15,15,15,15
9973,26,10090,15,16,16,1,16,16,16,15
9974,26,8713,8,8,6,1,1,10,8,10
9975,26,5362,4,11,4,11,4,4,18,6
9976,77,4701,16,15,16,15,15,16,16,16
9977,26,9750,1,1,1,1,1,1,1,1
9978,26,9561,1,1,1,1,1,1,1,1
9979,26,9134,6,8,6,6,6,15,15,8
9980,26,2010,1,15,1,15,1,1,1,15
9981,26,2136,13,13,1,1,13,1,13,1
9982,26,8928,8,6,2,15,19,8,2,15
9983,26,9258,8,6,8,6,6,8,6,6
9984,26,697,8,15,15,10,10,15,10,10
9985,26,837,16,15,15,16,15,16,1,15
9986,26,5034,16,16,16,16,16,9,9,15
9987,26,2762,19,19,19,19,19,19,19,19
9988,26,6482,15,15,8,8,15,15,8,8
9989,26,2216,1,15,16,16,1,15,16,16
9990,26,6497,5,5,5,5,5,5,5,5
9991,77,3084,19,1,1,8,19,19,8,1
9992,26,2835,1,1,1,1,1,1,1,1
9993,77,3478,15,10,15,10,10,10,10,8
9994,26,7419,14,15,15,15,15,15,14,15
9995,26,6986,16,2,1,2,1,1,2,15
9996,26,335,1,1,6,1,19,1,10,1
9997,26,5608,10,10,15,15,9,15,10,6
9998,26,3046,18,6,18,8,18,8,6,8
9999,26,8905,1,1,1,1,1,1,1,1
10000,26,1800,11,16,15,16,15,16,15,11
10001,26,9360,5,4,5,4,5,5,5,4
10002,26,4638,15,15,15,15,15,15,15,15
10003,26,8552,5,5,5,5,5,5,5,5
10004,26,3305,15,15,15,8,10,15,8,10
10005,26,9837,14,14,15,15,15,14,14,14
10006,26,2968,16,16,1,16,16,1,16,16
10007,26,9081,15,15,15,15,15,15,15,15
10008,26,5142,15,18,15,6,15,15,18,18
10009,26,4488,8,10,8,15,10,10,8,10
10010,26,6709,15,15,10,16,10,15,16,16
10011,77,8797,5,5,5,5,5,5,5,5
10012,75,3500,15,15,15,10,10,10,10,10
10013,26,6324,5,5,5,5,5,5,5,5
10014,77,2507,15,15,15,15,15,15,15,15
10015,77,3238,16,1,1,1,16,1,16,1
10016,26,1232,15,15,15,15,15,15,15,15
10017,26,4141,2,2,2,19,19,6,19,6
10018,26,6544,1,1,1,1,1,1,1,1
10019,26,9239,16,1,1,16,1,16,1,16
10020,26,7279,18,15,15,18,15,15,15,18
10021,26,913,1,1,1,1,1,1,1,1
10022,26,2581,16,8,16,16,11,16,11,15
10023,26,816,15,16,16,16,15,15,16,15
10024,26,6084,8,19,1,6,19,8,8,19
10025,26,10510,6,18,15,6,18,4,4,4
10026,26,4217,15,16,16,15,1,15,15,15
10027,26,3209,15,15,16,1,15,15,1,15
10028,26,9018,1,15,15,15,18,18,15,15
10029,26,4476,10,15,10,10,15,10,15,15
10030,26,666,15,15,15,15,15,15,15,15
10031,26,1989,15,15,8,15,8,8,8,8
10032,26,353,1,15,1,14,15,15,1,8
10033,26,1548,1,1,1,1,1,1,1,15
10034,26,2069,19,19,8,8,8,8,8,8
10035,26,6436,8,15,15,15,15,8,8,15
10036,26,2663,16,16,15,15,16,16,15,16
10037,26,1462,15,15,15,15,8,8,15,15
10038,26,1675,14,14,15,15,14,10,14,15
10039,26,3057,1,1,1,1,1,1,1,1
10040,77,9670,1,1,1,1,1,1,1,1
10041,26,9242,10,9,10,10,9,9,10,15
10042,77,3415,8,10,15,10,15,15,8,10
10043,26,246,15,6,6,15,15,15,15,6
10044,26,9707,15,15,15,15,15,15,15,15
10045,77,556,16,16,16,15,1,1,16,15
10046,26,4059,15,15,15,15,15,15,15,15
10047,26,3114,7,15,7,15,7,15,15,15
10048,26,616,15,15,15,15,15,15,15,15
10049,26,8603,15,15,16,15,16,16,16,16
10050,77,3547,19,19,19,19,19,19,19,19
10051,26,4935,16,18,18,15,16,18,18,16
10052,67,6250,15,15,15,15,15,15,15,15
10053,77,8283,1,1,1,1,1,1,1,1
10054,77,8798,19,1,1,1,1,19,19,19
10055,26,7977,15,15,15,15,15,15,15,15
10056,26,1620,1,15,1,1,1,15,15,15
10057,26,9717,10,8,19,19,19,8,10,8
10058,53,4260,16,16,6,16,1,16,1,16
10059,26,2047,5,5,5,5,5,5,5,5
10060,26,2789,15,15,1,15,1,15,15,1
10061,26,4229,5,5,5,5,5,5,5,5
10062,26,10199,8,10,10,6,6,10,6,6
10063,77,8882,15,15,15,15,15,15,15,15
10064,26,1902,1,1,1,1,1,1,1,1
10065,26,7161,1,15,15,1,15,1,15,1
10066,26,3945,15,8,15,10,15,8,15,8
10067,26,5584,7,1,1,7,7,7,7,1
10068,26,7716,8,10,8,8,15,10,15,8
10069,26,5407,15,12,15,15,12,15,15,15
10070,26,8319,8,8,8,8,15,8,15,8
10071,53,4889,1,1,1,1,1,1,1,1
10072,26,4530,15,1,15,15,16,15,1,1
10073,26,8902,5,5,5,5,5,5,5,5
10074,74,3237,15,15,15,15,15,15,15,15
10075,26,157,15,15,15,17,17,17,15,17
10076,100,3808,15,15,12,15,15,15,8,15
10077,26,5503,15,15,1,15,1,15,1,1
10078,26,1976,2,2,15,15,2,15,2,2
10079,64,5381,18,6,6,6,6,18,18,6
10080,26,3834,8,11,8,8,15,11,11,15
10081,26,5823,1,13,4,13,13,1,13,1
10082,26,1494,6,7,15,4,18,7,15,15
10083,26,2952,4,4,1,1,4,4,4,1
10084,26,3708,16,16,16,16,15,16,15,15
10085,77,461,2,15,1,2,15,15,2,15
10086,70,4821,10,14,10,10,12,10,10,12
10087,26,4501,15,15,15,15,15,15,15,15
10088,26,1826,5,5,5,5,5,5,5,5
10089,77,5884,11,16,1,11,16,1,16,1
10090,33,8591,9,9,9,9,6,16,9,6
10091,77,3630,15,15,15,15,15,15,15,15
10092,26,7107,2,19,15,15,2,19,2,2
10093,26,9427,1,18,13,13,18,7,13,18
10094,26,1475,10,8,8,10,8,6,8,10
10095,26,3684,15,1,15,15,16,15,16,1
10096,26,931,8,8,8,8,8,19,8,19
10097,26,4818,16,15,6,16,16,17,17,16
10098,26,1386,15,8,8,8,15,15,8,8
10099,26,4266,4,18,15,8,8,15,15,8
10100,26,1704,19,2,6,2,2,6,6,6
10101,26,6627,13,13,1,13,13,1,13,13
10102,26,7153,1,1,7,7,2,1,1,2
10103,64,6595,5,5,5,5,5,5,5,5
10104,26,4094,1,1,1,1,15,1,1,15
10105,26,7258,15,17,15,17,15,15,17,15
10106,26,5149,15,15,15,15,15,15,1,1
10107,26,2417,19,8,19,8,8,15,8,15
10108,26,4809,15,16,16,15,16,15,15,16
10109,26,5190,15,15,15,15,15,16,16,15
10110,26,5021,15,15,15,15,15,15,15,15
10111,26,6588,11,10,6,10,15,6,11,10
10112,26,2020,5,5,5,5,5,5,5,5
10113,26,8689,15,15,15,15,1,1,15,1
10114,26,10254,15,15,15,15,15,15,15,15
10115,26,319,15,8,15,10,8,8,10,8
10116,26,4625,1,1,15,15,1,15,1,1
10117,26,9559,15,10,15,10,14,14,14,8
10118,77,1712,1,16,1,16,4,4,16,16
10119,77,558,15,15,15,15,15,15,15,15
10120,77,8050,14,10,15,15,10,15,15,15
10121,77,4395,15,15,1,1,15,1,1,15
10122,26,694,19,15,8,15,17,8,15,8
10123,26,6699,18,6,18,6,6,18,18,18
10124,26,4772,15,15,15,15,15,15,15,15
10125,26,7327,1,1,11,11,11,1,1,1
10126,26,5481,19,19,2,2,2,2,19,19
10127,26,547,17,17,17,17,1,17,17,1
10128,26,3458,15,15,15,15,15,15,15,15
10129,26,2308,1,16,1,15,16,16,16,15
10130,26,7227,13,13,15,4,15,13,11,4
10131,26,7851,6,4,4,6,15,15,15,2
10132,26,4499,16,16,1,16,1,15,1,15
10133,26,5637,1,16,1,1,16,1,1,1
10134,53,3713,16,16,16,16,16,16,1,1
10135,26,5360,10,8,15,8,8,10,10,10
10136,26,818,2,2,18,6,6,6,4,2
10137,26,4727,15,1,15,15,1,1,1,15
10138,26,10100,19,19,8,8,8,19,8,8
10139,53,2312,6,6,18,4,18,6,4,6
10140,26,3354,10,15,15,10,15,10,15,10
10141,81,1638,15,15,15,15,15,15,15,15
10142,53,8575,8,8,8,8,14,14,14,8
10143,53,3083,10,8,1,8,1,1,8,10
10144,26,235,10,8,8,10,10,8,10,8
10145,26,9361,15,15,15,15,15,15,15,15
10146,73,6053,14,19,2,14,14,2,2,19
10147,86,343,1,1,9,9,9,1,1,1
10148,59,7339,15,15,15,15,15,15,15,15
10149,95,5671,9,9,9,9,9,9,9,9
10150,44,7473,9,9,9,9,9,9,9,9
10151,58,1089,18,18,11,18,11,6,18,15
10152,77,7603,16,2,1,1,2,16,1,7
10153,26,4080,1,15,1,1,15,1,15,15
10154,53,8995,14,14,19,19,14,14,19,14
10155,53,7172,1,1,1,10,10,1,10,1
10156,53,8143,10,8,8,8,8,10,8,10
10157,53,8855,8,15,15,8,15,6,6,6
10158,26,5435,15,15,15,15,15,15,15,15
10159,53,5640,1,1,1,1,1,1,1,1
10160,53,6592,8,8,19,15,19,19,8,19
10161,53,4632,1,1,1,1,1,1,1,1
10162,53,8863,16,16,16,1,16,16,1,1
10163,89,1008,15,15,15,15,15,15,15,15
10164,53,6020,1,1,1,4,6,4,1,4
10165,77,8426,1,1,1,1,1,1,1,1
10166,53,4100,15,15,10,1,10,15,10,1
10167,64,431,15,15,15,15,15,15,15,15
10168,26,624,1,1,1,1,1,1,1,1
10169,26,7259,5,5,5,5,5,5,5,5
10170,26,456,5,5,5,5,5,5,5,5
10171,77,4740,15,15,15,15,15,15,15,15
10172,77,7541,16,16,16,16,16,1,16,16
10173,26,2192,19,19,19,19,1,19,1,1
10174,53,4787,1,1,1,1,1,1,1,1
10175,53,9839,6,1,6,6,16,1,1,16
10176,26,2503,1,1,1,1,1,1,1,1
10177,53,10108,15,2,18,18,2,2,15,15
10178,26,8646,15,15,15,15,15,15,15,15
10179,53,2471,16,16,1,16,16,15,1,16
10180,100,1064,15,15,15,15,15,15,15,15
10181,26,8687,8,10,8,10,10,16,16,10
10182,77,4663,10,10,5,5,10,5,5,5
10183,53,303,8,8,15,15,15,8,8,6
10184,53,6614,18,13,18,4,13,15,15,15
10185,53,10430,16,16,15,16,17,15,15,17
10186,53,4554,1,1,1,1,1,1,1,1
10187,53,8215,15,15,15,16,16,15,15,15
10188,53,782,1,1,1,1,1,1,1,1
10189,26,5863,16,1,1,1,1,1,1,16
10190,26,2127,13,5,5,5,5,13,5,13
10191,26,515,5,5,5,5,5,5,5,5
10192,26,6374,15,15,15,15,15,15,15,15
10193,53,5559,1,1,1,1,1,1,1,1
10194,53,3066,15,6,15,6,6,6,18,6
10195,53,1223,8,8,10,8,8,10,8,8
10196,53,3548,8,2,2,2,2,15,15,8
10197,53,7266,18,18,1,1,7,7,13,1
10198,26,10304,19,8,8,19,8,19,8,8
10199,26,7652,15,10,11,15,15,11,11,15
10200,26,2705,15,15,15,16,15,15,16,16
10201,26,5415,5,5,5,5,5,5,5,5
10202,53,4404,1,1,1,1,1,1,1,1
10203,26,1499,8,19,19,19,19,4,4,8
10204,26,6268,15,16,15,15,15,16,15,16
10205,77,8984,13,16,4,1,16,1,1,13
10206,26,5258,15,15,15,15,15,15,15,15
10207,26,4265,15,15,15,15,15,15,15,15
10208,26,1736,5,11,5,11,5,5,11,11
10209,26,1886,15,15,15,15,15,15,15,15
10210,26,9045,15,1,16,15,16,1,1,1
10211,63,9440,15,15,15,15,15,15,15,15
10212,53,5590,16,16,16,1,1,1,1,16
10213,26,5181,15,15,15,15,15,15,15,15
10214,26,2493,16,16,10,16,15,16,15,10
10215,111,7374,15,15,15,15,15,15,15,15
10216,53,5766,0,10,6,10,6,15,0,10
10217,38,7012,15,15,1,1,15,1,15,15
10218,26,1764,15,15,15,15,15,15,15,15
10219,26,6921,1,1,1,1,1,1,1,1
10220,53,9466,6,6,6,6,6,6,6,6
10221,53,985,1,1,2,1,4,15,1,4
10222,53,9903,1,1,1,1,1,1,1,1
10223,26,10347,18,15,15,18,15,18,18,18
10224,26,1503,16,2,15,15,16,15,16,16
10225,53,10374,15,15,15,15,15,15,15,15
